"Tajikistan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,50.0228206298,"I",,2002,49.2317054617,"I",,2007,47.6494751255,"I",,2012,47.6494751255,"I",,2017,47.6494751255,"I",,,,"",
"Tajikistan","SDG 6.4.2. Water Stress (%)",,,"",,1997,76.4612745745,"E",,2002,75.900074768,"E",,2007,73.2859802671,"E",,2012,70.4455293135,"E",,2017,68.7412587413,"E",,,,"",
"Tajikistan","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,0.1665418473,"I",,2002,0.2446835149,"I",,2007,0.3717935346,"I",,2012,0.4869254339,"I",,2017,0.6855031497,"I",,,,"",
"Tajikistan","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0538314608,"E",,2002,0.060270852,"E",,2007,0.0824395652,"E",,2012,0.1299952899,"E",,2017,0.1651493195,"E",,,,"",
"Tajikistan","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,1.5570641,"E",,2002,2.262667218,"E",,2007,3.1918833037,"E",,2012,3.4956994274,"E",,2017,5.9549794358,"E",,,,"",
"Tajikistan","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,1.3346962634,"E",,2002,2.1336935146,"E",,2007,3.2633280528,"E",,2012,4.3499434698,"E",,2017,5.7606214785,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Thailand","Total population (1000 inhab)",1992,57811.021,"X",,1997,60846.582,"X",,2002,64069.087,"X",,2007,66182.067,"X",,2012,67835.962,"X",,2017,69209.81,"X",,,,"",
"Thailand","Gross Domestic Product (GDP) (current US$)",1992,1.15577276804E11,"X",,1997,1.5018045439E11,"X",,2002,1.34300903358E11,"X",,2007,2.62942682506E11,"X",,2012,3.97558393886E11,"X",,2017,4.55275339459E11,"X",,,,"",
"Thailand","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,2007,13.0655935797,"E",,2012,13.0655935797,"I",,2017,13.0655935797,"I",,,,"",
"Thailand","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,2007,11.8077563211,"E",,2012,11.8077563211,"I",,2017,11.8077563211,"I",,,,"",
"Thailand","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,2007,23.0139351833,"E",,2012,23.0139351833,"E",,2017,23.0139351833,"E",,,,"",
"Thailand","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,5.3528630339,"I",,2012,6.1969818512,"I",,2017,7.2343182064,"I",,,,"",
"Thailand","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.3313422818,"E",,2012,0.4453697341,"E",,2017,0.3674052432,"E",,,,"",
"Thailand","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,36.0445309424,"E",,1997,37.531021718,"E",,2002,34.475747809,"E",,2007,42.1533666065,"E",,2012,46.8104804646,"E",,2017,50.0721319626,"E",,,,"",
"Thailand","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,57.1713592974,"E",,1997,62.2466466321,"E",,2002,58.9407243327,"E",,2007,62.9905269018,"E",,2012,73.7735813019,"E",,2017,93.6442537907,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Timor-Leste","Total population (1000 inhab)",1992,783.198,"X",,1997,861.866,"X",,2002,922.694,"X",,2007,1036.392,"X",,2012,1132.994,"X",,2017,1243.258,"X",,,,"",
"Timor-Leste","Gross Domestic Product (GDP) (current US$)",1992,2.97479485E8,"X",,1997,4.76074738E8,"X",,2002,5.1067704E8,"X",,2007,2.881040228E9,"X",,2012,6.661664575E9,"X",,2017,2.487269437E9,"X",,,,"",
"Timor-Leste","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,2007,14.2665855143,"I",,2012,14.2665855143,"I",,2017,14.2665855143,"I",,,,"",
"Timor-Leste","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,2007,13.0371272063,"I",,2012,13.0371272063,"I",,2017,13.0371272063,"I",,,,"",
"Timor-Leste","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,2007,28.2682103232,"E",,2012,28.2682103232,"E",,2017,28.2682103232,"E",,,,"",
"Timor-Leste","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,2.6452559542,"I",,2012,3.2346131556,"I",,2017,2.2297192879,"I",,,,"",
"Timor-Leste","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.0410315074,"E",,2012,0.0376563503,"E",,2017,0.0649788516,"E",,,,"",
"Timor-Leste","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,57.5012229282,"E",,2007,1332.1072532077,"E",,2012,1641.1469122243,"E",,2017,647.3100794462,"E",,,,"",
"Timor-Leste","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,9.9078384701,"E",,2007,3.9604113888,"E",,2012,4.7307357849,"E",,2017,12.6163484493,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Togo","Total population (1000 inhab)",1992,3945.905,"X",,1997,4485.951,"X",,2002,5197.031,"X",,2007,5920.359,"X",,2012,6773.809,"X",,2017,7698.474,"X",,,,"",
"Togo","Gross Domestic Product (GDP) (current US$)",1992,2.131363215E9,"X",,1997,1.850962627E9,"X",,2002,1.698678678E9,"X",,2007,2.659095198E9,"X",,2012,3.873529654E9,"X",,2017,4.631639952E9,"X",,,,"",
"Togo","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.8248735392,"E",,1997,1.0306994593,"E",,2002,1.1496598639,"E",,2007,1.5170068027,"E",,2012,1.5170068027,"E",,2017,1.5170068027,"E",,,,"",
"Togo","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.3055991627,"I",,1997,0.4547357405,"I",,2002,0.5170068027,"E",,2007,0.5170068027,"I",,2012,0.5170068027,"I",,2017,0.5170068027,"I",,,,"",
"Togo","SDG 6.4.2. Water Stress (%)",1992,1.8442039583,"E",,1997,2.3043774983,"E",,2002,2.5703422053,"E",,2007,3.391634981,"E",,2012,3.391634981,"E",,2017,3.391634981,"E",,,,"",
"Togo","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,9.8727259774,"I",,1997,8.0405831369,"I",,2002,9.733966867,"I",,2007,7.2948007689,"I",,2012,9.9737062253,"I",,2017,13.4051660832,"I",,,,"",
"Togo","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.0121131542,"E",,1997,0.0091086481,"E",,2002,0.007747244,"E",,2007,0.0080126418,"E",,2012,0.0090291006,"E",,2017,0.0100917868,"E",,,,"",
"Togo","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,49.2051420549,"E",,1997,63.7655402273,"E",,2002,103.9843384506,"E",,2007,61.1826674466,"E",,2012,78.3708666329,"E",,2017,99.5769791815,"E",,,,"",
"Togo","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,11.0050620716,"E",,1997,10.1607557697,"E",,2002,13.8035309682,"E",,2007,8.8179161747,"E",,2012,12.2936305388,"E",,2017,16.7821612788,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Tokelau","Total population (1000 inhab)",1992,1.558,"X",,1997,1.547,"X",,2002,1.435,"X",,2007,1.141,"X",,2012,1.167,"X",,2017,1.3,"X",,,,"",
"Tokelau","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tokelau","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Tonga","Total population (1000 inhab)",1992,95.399,"X",,1997,96.619,"X",,2002,99.022,"X",,2007,102.581,"X",,2012,102.737,"X",,2017,101.998,"X",,,,"",
"Tonga","Gross Domestic Product (GDP) (current US$)",1992,1.92695249E8,"X",,1997,2.12889782E8,"X",,2002,1.81456146E8,"X",,2007,3.04982361E8,"X",,2012,4.65656722E8,"X",,2017,4.9240682E8,"X",,,,"",
"Tonga","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tonga","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Trinidad and Tobago","Total population (1000 inhab)",1992,1236.683,"X",,1997,1259.848,"X",,2002,1277.213,"X",,2007,1308.451,"X",,2012,1344.819,"X",,2017,1384.059,"X",,,,"",
"Trinidad and Tobago","Gross Domestic Product (GDP) (current US$)",1992,5.454149339E9,"X",,1997,5.75324085E9,"X",,2002,9.032509522E9,"X",,2007,2.1700437396E10,"X",,2012,2.5763212543E10,"X",,2017,2.2474742028E10,"X",,,,"",
"Trinidad and Tobago","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,1997,7.734375,"E",,2002,8.5,"E",,2007,8.2829861111,"I",,2012,8.7552083333,"I",,2017,8.7552083333,"I",,,,"",
"Trinidad and Tobago","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.40625,"E",,2002,0.421875,"E",,2007,0.4053819444,"I",,2012,0.4348958333,"I",,2017,0.4348958333,"I",,,,"",
"Trinidad and Tobago","SDG 6.4.2. Water Stress (%)",,,"",,1997,17.9564691657,"E",,2002,19.7339782346,"E",,2007,19.2301491334,"E",,2012,20.3264812576,"E",,2017,20.3264812576,"E",,,,"",
"Trinidad and Tobago","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,36.0432489357,"E",,2002,46.2674612978,"E",,2007,64.415852437,"E",,2012,61.7795588333,"E",,2017,58.5755782246,"E",,,,"",
"Trinidad and Tobago","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,1.6724577713,"E",,2002,2.6552168273,"E",,2007,1.7550775076,"E",,2012,1.6241679511,"E",,2017,2.9631700242,"E",,,,"",
"Trinidad and Tobago","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,42.2786886422,"E",,2002,53.5153465972,"E",,2007,101.7334202221,"E",,2012,86.8927251096,"E",,2017,64.8699874008,"E",,,,"",
"Trinidad and Tobago","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,35.7836545737,"E",,2002,45.9724128426,"E",,2007,48.5786089922,"E",,2012,52.3835482892,"E",,2017,59.0695928463,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Tunisia","Total population (1000 inhab)",1992,8613.861,"X",,1997,9395.123,"X",,2002,9871.251,"X",,2007,10304.726,"X",,2012,10847.002,"X",,2017,11433.443,"X",,,,"",
"Tunisia","Gross Domestic Product (GDP) (current US$)",1992,1.7014069538E10,"X",,1997,2.0746659179E10,"X",,2002,2.3141732074E10,"X",,2007,3.8909880791E10,"X",,2012,4.5044353268E10,"X",,2017,3.9813043886E10,"X",,,,"",
"Tunisia","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,64.5677139762,"I",,1997,59.8093174431,"E",,2002,61.1917659805,"I",,2007,62.8169014085,"I",,2012,75.3087757313,"I",,2017,103.315276273,"E",,,,"",
"Tunisia","Agricultural water withdrawal as % of total renewable water resources (%)",1992,56.6673889491,"I",,1997,50.5655471289,"I",,2002,51.308652615,"E",,2007,54.6324239141,"E",,2012,61.3687251715,"I",,2017,81.7551462622,"E",,,,"",
"Tunisia","SDG 6.4.2. Water Stress (%)",1992,75.6620877028,"E",,1997,70.0860777493,"E",,2002,71.7060660691,"E",,2007,73.6104410532,"E",,2012,88.2487367646,"E",,2017,121.0674656578,"E",,,,"",
"Tunisia","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,4.7520816379,"I",,1997,6.5300876274,"I",,2002,7.953109368,"I",,2007,9.9566289555,"I",,2012,10.1770006641,"I",,2017,7.8341194552,"I",,,,"",
"Tunisia","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.1211890992,"E",,1997,0.1496292767,"E",,2002,0.1464017878,"E",,2007,0.1965892301,"E",,2012,0.2100387731,"E",,2017,0.190253599,"E",,,,"",
"Tunisia","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,49.5745768854,"E",,1997,53.5860717417,"E",,2002,56.191479191,"E",,2007,68.0820468578,"E",,2012,38.5704993002,"E",,2017,10.142413242,"E",,,,"",
"Tunisia","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,33.285891427,"E",,1997,36.6441752255,"E",,2002,38.960279802,"E",,2007,45.3081212219,"E",,2012,55.4747541434,"E",,2017,202.0881513607,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Turkey","Total population (1000 inhab)",1992,55748.948,"X",,1997,60372.568,"X",,2002,65145.367,"X",,2007,69581.848,"X",,2012,74651.05,"X",,2017,81116.45,"X",,,,"",
"Turkey","Gross Domestic Product (GDP) (current US$)",1992,2.19010268285E11,"X",,1997,2.61386748448E11,"X",,2002,2.38423947475E11,"X",,2007,6.75754083653E11,"X",,2012,8.73981786525E11,"X",,2017,8.5266915047E11,"X",,,,"",
"Turkey","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,14.9336011342,"E",,1997,16.5281697272,"E",,2002,18.8460932577,"I",,2007,19.5981214556,"E",,2012,23.870510397,"E",,2017,28.3601134216,"E",,,,"",
"Turkey","Agricultural water withdrawal as % of total renewable water resources (%)",1992,10.8223062382,"E",,1997,13.3624763705,"I",,2002,14.2879647133,"I",,2007,15.652173913,"I",,2012,20.6899810964,"E",,2017,23.6531190926,"E",,,,"",
"Turkey","SDG 6.4.2. Water Stress (%)",1992,23.471365966,"E",,1997,25.9775734553,"E",,2002,29.6206888014,"E",,2007,30.8026628537,"E",,2012,37.5176409418,"E",,2017,44.5740176781,"E",,,,"",
"Turkey","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,12.3615294932,"I",,2012,11.6023415939,"I",,2017,13.603152543,"I",,,,"",
"Turkey","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.3271850233,"E",,2012,0.3227480013,"E",,2017,0.3019343632,"E",,,,"",
"Turkey","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,28.9944781656,"E",,1997,55.5048455983,"E",,2002,27.3306080194,"E",,2007,111.4575837166,"E",,2012,96.9223409972,"E",,2017,88.9606809664,"E",,,,"",
"Turkey","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,27.3309143177,"E",,1997,42.4369070545,"E",,2002,47.7198693474,"E",,2007,68.0911010741,"E",,2012,80.6718652061,"E",,2017,87.9615056899,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Turkmenistan","Total population (1000 inhab)",1992,3899.843,"X",,1997,4355.116,"X",,2002,4610.005,"X",,2007,4870.141,"X",,2012,5267.9,"X",,2017,5757.667,"X",,,,"",
"Turkmenistan","Gross Domestic Product (GDP) (current US$)",1992,2.633726193E9,"X",,1997,2.681068281E9,"X",,2002,8.699983269E9,"X",,2007,1.8489186212E10,"X",,2012,3.5164280702E10,"X",,2017,3.7915175476E10,"X",,,,"",
"Turkmenistan","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,1997,97.9711286089,"E",,2002,104.9964331382,"E",,2007,112.517666061,"I",,2012,112.517666061,"I",,2017,112.517666061,"I",,,,"",
"Turkmenistan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,95.5582475268,"I",,2002,101.6529443872,"E",,2007,106.4405410862,"I",,2012,106.4405410862,"I",,2017,106.4405410862,"I",,,,"",
"Turkmenistan","SDG 6.4.2. Water Stress (%)",,,"",,1997,125.0002575992,"E",,2002,133.9637643826,"E",,2007,143.5600206079,"E",,2012,143.5600206079,"E",,2017,143.5600206079,"E",,,,"",
"Turkmenistan","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,0.3110626405,"E",,2002,0.3972737571,"E",,2007,0.5817160161,"E",,2012,0.9818410845,"E",,2017,1.4367895365,"E",,,,"",
"Turkmenistan","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0670577938,"E",,2002,0.0908000123,"I",,2007,0.1176614024,"E",,2012,0.089851205,"E",,2017,0.1354960581,"E",,,,"",
"Turkmenistan","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,17.8068872316,"E",,2002,14.8207591295,"E",,2007,7.0389205301,"E",,2012,21.0494917309,"E",,2017,27.4460244962,"E",,,,"",
"Turkmenistan","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,4.9529310944,"E",,2002,6.2127602326,"E",,2007,9.6080538025,"E",,2012,9.8243501361,"E",,2017,17.9670517345,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Tuvalu","Total population (1000 inhab)",1992,9.112,"X",,1997,9.323,"X",,2002,9.596,"X",,2007,10.221,"X",,2012,10.739,"X",,2017,11.37,"X",,,,"",
"Tuvalu","Gross Domestic Product (GDP) (current US$)",1992,1.0709079E7,"X",,1997,1.3397557E7,"X",,2002,1.5534084E7,"X",,2007,2.7015663E7,"X",,2012,3.7201177E7,"X",,2017,4.3912497E7,"X",,,,"",
"Tuvalu","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Tuvalu","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Uganda","Total population (1000 inhab)",1992,18561.674,"X",,1997,21655.398,"X",,2002,25167.257,"X",,2007,29486.338,"X",,2012,34558.704,"X",,2017,41166.588,"X",,,,"",
"Uganda","Gross Domestic Product (GDP) (current US$)",1992,3.759194856E9,"X",,1997,7.801397315E9,"X",,2002,7.412789671E9,"X",,2007,1.5057535087E10,"X",,2012,2.4445697397E10,"X",,2017,2.7208082675E10,"X",,,,"",
"Uganda","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.4909151414,"I",,1997,0.5268552413,"I",,2002,0.6015806988,"E",,2007,0.9835135885,"E",,2012,1.0599001664,"I",,2017,1.0599001664,"I",,,,"",
"Uganda","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.1996672213,"I",,1997,0.1996672213,"I",,2002,0.1996672213,"E",,2007,0.392401553,"I",,2012,0.4309484193,"I",,2017,0.4309484193,"I",,,,"",
"Uganda","SDG 6.4.2. Water Stress (%)",1992,2.6993595608,"E",,1997,2.8969807868,"E",,2002,3.3078682525,"E",,2007,5.4079749924,"E",,2012,5.8279963403,"E",,2017,5.8279963403,"E",,,,"",
"Uganda","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,22.7785215923,"I",,2017,28.4657779257,"I",,,,"",
"Uganda","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.0411311008,"E",,2017,0.0485132296,"E",,,,"",
"Uganda","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,11.1109836008,"E",,1997,19.9079590182,"E",,2002,37.6386603426,"E",,2007,49.8332242456,"E",,2012,75.8979167062,"E",,2017,87.3684318178,"E",,,,"",
"Uganda","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,16.5895909231,"E",,1997,24.7001148697,"E",,2002,28.9758040814,"E",,2007,27.3684940237,"E",,2012,32.6352727557,"E",,2017,41.925957382,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ukraine","Total population (1000 inhab)",1992,51415.965,"X",,1997,50187.276,"X",,2002,47980.039,"X",,2007,46366.353,"X",,2012,45453.806,"X",,2017,44487.709,"X",,,,"",
"Ukraine","Gross Domestic Product (GDP) (current US$)",1992,8.1261826281E10,"X",,1997,5.1937951282E10,"X",,2002,4.3956163612E10,"X",,2007,1.48733861386E11,"X",,2012,1.75780733796E11,"X",,2017,1.12190328583E11,"X",,,,"",
"Ukraine","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,14.8334094021,"E",,1997,12.081811958,"E",,2002,9.7001369238,"E",,2007,8.5508900046,"I",,2012,7.3451049749,"I",,2017,4.9264034687,"E",,,,"",
"Ukraine","Agricultural water withdrawal as % of total renewable water resources (%)",1992,4.4871063441,"E",,1997,3.6384641716,"I",,2002,2.9102008215,"I",,2007,2.5653811045,"I",,2012,2.392172524,"I",,2017,1.8290734824,"E",,,,"",
"Ukraine","SDG 6.4.2. Water Stress (%)",1992,33.6874838041,"E",,1997,27.4384555584,"E",,2002,22.029541332,"E",,2007,19.4195387406,"E",,2012,16.6811350091,"E",,2017,11.1881316403,"E",,,,"",
"Ukraine","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,2.4128208618,"I",,2002,3.6367954607,"I",,2007,6.4603087969,"I",,2012,6.4646250414,"I",,2017,7.7495107124,"E",,,,"",
"Ukraine","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0994770287,"E",,2002,0.0753411901,"E",,2007,0.04992157,"E",,2012,0.0399279436,"E",,2017,0.0592900347,"E",,,,"",
"Ukraine","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,5.0084717497,"E",,1997,1.8031457855,"E",,2002,2.3054265241,"E",,2007,4.4077511352,"E",,2012,3.7582871174,"E",,2017,5.3846177163,"E",,,,"",
"Ukraine","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,9.792794222,"E",,1997,8.0464955097,"E",,2002,12.5692120559,"E",,2007,19.6808404326,"E",,2012,21.2407964113,"E",,2017,21.5643082674,"E",,,,"",
